age,hours_work,social_media_use,rent,friends_count,highest_speed,dates,standard_drinks,countries,semesters,commute,data_interest,mark_goal,hours_studying,financial_pressure,work_study_ratio,social_engagement,gender,relationship_status,drug_use_ans,student_type,mainstream_advanced,lecture_mode,study_type,learner_style,stress_category
18.0,0.0,3.2,0.0,7.0,140.0,0.0,15.0,7.0,0.0,40.0,2.0,70.0,5.0,0.0,0.0,2.1875,Male,Single,Yes,Domestic,DATA1001,Live in the Lecture Theatre,I leave things to the last minute,Style 2,Average
20.0,8.0,6.0,1000.0,3.0,160.0,2.0,7.0,7.0,1.0,60.0,4.0,99.0,10.0,125.0,0.8,0.5,Prefer not to say,Single,No,International,DATA1001,Recording,I leave things to the last minute,Style 1,High
19.0,20.0,3.0,0.0,5.0,150.0,3.0,8.0,5.0,2.0,60.0,5.0,85.0,3.0,0.0,6.666666666666667,1.6666666666666667,Female,Single,No,Domestic,DATA1001,Recording,I work steadily all semester,Style 3,High
19.0,20.0,9.0,0.0,32.0,120.0,0.0,0.0,4.0,2.0,50.0,7.0,90.0,5.0,0.0,4.0,3.5555555555555554,Female,Single,Yes,Domestic,DATA1001,Live in the Lecture Theatre,It changes depending on the subject,Style 2,High
19.0,0.0,1.2,0.0,4.0,100.0,0.0,0.0,0.0,0.0,43.0,4.0,80.0,4.0,0.0,0.0,3.3333333333333335,Male,Single,No,Domestic,DATA1901,Live in the Lecture Theatre,I work steadily all semester,Style 3,Low
19.0,0.0,3.19,0.0,20.0,186.0,1.0,0.0,11.0,1.0,15.0,4.0,85.0,2.0,0.0,0.0,6.269592476489028,Female,In a relationship,No,International,DATA1001,Recording,It changes depending on the subject,Style 2,Average
18.0,3.5,2.5,317.0,1.0,130.0,1.0,0.0,10.0,0.0,40.0,8.0,75.0,7.0,90.57142857142857,0.5,0.4,Male,In a relationship,No,Domestic,DATA1901,Recording,It changes depending on the subject,Style 1,Average
19.0,0.0,5.0,530.0,5.0,150.0,0.0,7.0,30.0,0.0,45.0,6.0,75.0,5.0,530.0,0.0,1.0,Male,In a relationship,No,International,DATA1001,Live in the Lecture Theatre,It changes depending on the subject,Style 2,Average
19.0,0.0,4.0,800.0,10.0,80.0,100.0,10.0,19.0,1.0,35.0,1.0,100.0,10.0,800.0,0.0,2.5,Female,Single,No,International,DATA1001,Other,I work steadily all semester,Style 3,Low
20.0,24.0,5.0,0.0,10.0,120.0,0.0,1.0,6.0,5.0,130.0,10.0,10.0,25.0,0.0,0.96,2.0,Male,Single,Prefer not to say,Domestic,DATA1001,Recording,I work steadily all semester,Style 3,High
19.0,0.0,2.75,0.0,10.0,100.0,1.0,0.0,11.0,0.0,120.0,3.0,80.0,7.0,0.0,0.0,3.6363636363636362,Male,Single,Prefer not to say,International,DATA1001,Recording,It changes depending on the subject,Style 2,Low
18.0,0.0,8.35,491.0,1.0,110.0,0.0,0.0,12.0,1.0,15.0,2.0,85.0,10.0,491.0,0.0,0.11976047904191617,Non-binary / third gender,In a relationship,No,Domestic,DATA1001,Live in the Lecture Theatre,I work steadily all semester,Style 2,Average
18.0,13.0,9.75,0.0,3.0,130.0,8.0,1.0,3.0,1.0,90.0,4.0,100.0,1.0,0.0,13.0,0.3076923076923077,Female,In a relationship,Yes,Domestic,DATA1001,Recording,It changes depending on the subject,Style 3,High
18.0,17.0,2.5,0.0,5.0,131.0,1.0,0.0,16.0,1.0,2.0,3.0,75.0,2.0,0.0,8.5,2.0,Female,In a relationship,No,Domestic,DATA1901,Recording,It changes depending on the subject,Style 1,Average
19.0,1.0,22.5,0.0,0.0,200.0,50.0,8.0,0.0,10.0,1.0,0.0,100.0,25.0,0.0,0.04,0.0,Male,Married,Yes,Domestic,DATA1901,Lecture Slides,I leave things to the last minute,Style 3,Low
18.0,7.0,7.0,1135.4000000000087,15.0,120.0,6.0,0.0,15.0,0.5,15.0,9.0,85.0,4.0,162.20000000000124,1.75,2.142857142857143,Male,In a relationship,No,International,DATA1901,Live in the Lecture Theatre,I work steadily all semester,Style 3,Low
18.0,8.0,8.0,89.0,8.0,98.0,8.0,8.0,8.0,2.0,60.0,5.0,89.0,8.0,11.125,1.0,1.0,Female,Single,No,Domestic,DATA1001,Live Stream from Lecture Theatre,I work steadily all semester,Style 2,Average
19.0,0.0,4.0,0.0,20.0,200.0,10.0,5.0,24.0,2.0,45.0,7.0,75.0,5.0,0.0,0.0,5.0,Female,In a relationship,Yes,Domestic,DATA1001,Recording,It changes depending on the subject,Style 2,Low
19.0,20.0,3.0,0.0,5.0,120.0,40.0,4.0,10.0,1.0,80.0,2.0,75.0,3.0,0.0,6.666666666666667,1.6666666666666667,Female,In a relationship,No,Domestic,DATA1001,Recording,It changes depending on the subject,Style 3,High
17.0,7.0,5.31,550.0,0.0,90.0,1.0,0.0,11.0,7.0,8.0,6.0,100.0,14.0,78.57142857142857,0.5,0.0,Non-binary / third gender,Single,Yes,International,DATA1001,Recording,I work steadily all semester,Style 1,High
18.0,14.0,4.2,0.0,10.0,110.0,1.0,22.0,4.0,0.0,4.0,0.0,80.0,5.0,0.0,2.8,2.380952380952381,Female,Single,No,Domestic,DATA1001,Recording,It changes depending on the subject,Style 3,Low
22.0,12.0,0.5,0.0,12.0,150.0,0.0,0.0,6.0,9.0,55.0,5.0,99.0,3.0,0.0,4.0,24.0,Female,In a relationship,No,Domestic,DATA1001,Recording,I leave things to the last minute,Style 3,Average
26.0,0.0,7.0,700.0,0.0,0.0,0.0,7.0,2.0,10.0,30.0,7.0,60.0,3.0,700.0,0.0,0.0,Female,Single,No,International,DATA1001,Recording,It changes depending on the subject,Style 1,High
18.0,0.0,3.3333333,100.0,5.0,120.0,20.0,15.0,1.0,1.0,45.0,9.0,85.0,10.0,100.0,0.0,1.5000000150000001,Male,In a relationship,No,Domestic,DATA1001,Live in the Lecture Theatre,I work steadily all semester,Style 1,Low
18.0,1.0,4.0,430.0,5.0,90.0,0.0,0.0,17.0,0.0,10.0,7.0,85.0,4.0,430.0,0.25,1.25,Female,Single,No,Domestic,DATA1001,Live in the Lecture Theatre,I work steadily all semester,Style 1,Average
18.0,0.0,4.5,300.0,4.0,80.0,3.0,0.0,3.0,0.0,50.0,7.0,85.0,3.0,300.0,0.0,0.8888888888888888,Male,In a relationship,No,International,DATA1001,Live Stream from Lecture Theatre,It changes depending on the subject,Style 1,High
18.0,0.0,1.45,275.0,15.0,90.0,3.0,0.0,6.0,1.0,25.0,8.0,80.0,3.0,275.0,0.0,10.344827586206897,Female,Single,Yes,International,DATA1001,Live in the Lecture Theatre,It changes depending on the subject,Style 3,Average
20.0,28.0,1.0,390.0,3.0,140.0,4.0,0.0,3.0,5.0,130.0,3.0,86.0,7.0,13.928571428571429,4.0,3.0,Female,Single,Yes,Domestic,DATA1001,Recording,It changes depending on the subject,Style 1,High
18.0,0.0,3.0,380.0,10.0,110.0,2.0,0.0,5.0,0.0,10.0,10.0,100.0,5.0,380.0,0.0,3.3333333333333335,Male,Single,No,International,DATA1001,Live in the Lecture Theatre,I work steadily all semester,Style 1,Average
18.0,7.0,3.0,0.0,15.0,120.0,0.0,0.0,1.0,0.0,50.0,3.0,75.0,1.0,0.0,7.0,5.0,Female,Single,No,Domestic,DATA1001,Live in the Lecture Theatre,It changes depending on the subject,Style 1,Low
22.0,0.0,5.0,500.0,50.0,0.0,6.0,0.0,30.0,2.0,20.0,4.0,100.0,5.0,500.0,0.0,10.0,Female,Single,No,International,DATA1001,Recording,It changes depending on the subject,Style 2,Average
20.0,0.0,5.0,300.0,20.0,70.0,0.0,1.0,5.0,4.0,60.0,7.0,75.0,8.0,300.0,0.0,4.0,Male,Single,No,International,DATA1001,Recording,It changes depending on the subject,Style 1,Average
19.0,10.0,3.0,1135.4000000000087,0.0,120.0,0.0,0.0,10.0,0.0,20.0,5.0,85.0,7.0,113.54000000000087,1.4285714285714286,0.0,Male,Single,No,International,DATA1001,Recording,I work steadily all semester,Style 3,High
18.0,5.0,6.5,0.0,8.0,110.0,20.0,0.0,14.0,0.0,55.0,3.0,75.0,4.0,0.0,1.25,1.2307692307692308,Female,In a relationship,No,Domestic,DATA1001,Live in the Lecture Theatre,I work steadily all semester,Style 1,Average
17.0,0.0,5.0,500.0,7.0,120.0,4.0,2.0,4.0,0.0,60.0,7.0,90.0,5.0,500.0,0.0,1.4,Female,In a relationship,No,International,DATA1901,Live in the Lecture Theatre,I work steadily all semester,Style 1,High
17.0,0.0,6.92,0.0,12.0,120.0,4.0,0.0,3.0,0.0,80.0,6.0,80.0,4.0,0.0,0.0,1.7341040462427746,Male,Single,No,Domestic,DATA1001,Live in the Lecture Theatre,It changes depending on the subject,Style 1,Average
17.0,0.0,4.75,0.0,1.0,80.0,0.0,0.0,7.0,0.0,30.0,3.0,70.0,6.0,0.0,0.0,0.21052631578947367,Female,Single,No,Domestic,DATA1001,Live in the Lecture Theatre,I work steadily all semester,Style 3,Low
18.0,0.0,0.75,0.0,7.0,120.0,20.0,0.0,4.0,1.0,1.0,7.0,100.0,8.0,0.0,0.0,9.333333333333334,Male,Single,No,Domestic,DATA1001,Live in the Lecture Theatre,I work steadily all semester,Style 1,Low
18.0,6.0,10.0,0.0,12.0,110.0,0.0,1.0,6.0,0.0,75.0,6.0,75.0,3.0,0.0,2.0,1.2,Male,Single,No,Domestic,DATA1001,Live in the Lecture Theatre,I work steadily all semester,Style 3,Average
19.0,0.0,6.15,0.0,40.0,100.0,0.0,0.0,15.0,1.0,40.0,5.0,85.0,2.0,0.0,0.0,6.504065040650406,Female,Single,No,International,DATA1001,Recording,It changes depending on the subject,Style 2,Average
20.0,0.0,2.0,155.0,10.0,110.0,0.0,0.0,2.0,4.0,17.0,6.0,100.0,2.0,155.0,0.0,5.0,Female,Single,No,International,DATA1001,Live in the Lecture Theatre,It changes depending on the subject,Style 3,Average
21.0,13.0,4.5,0.0,1.0,120.0,0.0,0.0,1.0,5.0,30.0,8.0,80.0,6.0,0.0,2.1666666666666665,0.2222222222222222,Male,Its complicated,No,Domestic,DATA1001,Live in the Lecture Theatre,It changes depending on the subject,Style 1,Low
18.0,20.0,3.75,0.0,7.0,120.0,1.0,4.0,1.0,0.0,75.0,5.0,75.0,2.0,0.0,10.0,1.8666666666666667,Female,Single,No,Domestic,DATA1001,Live Stream from Lecture Theatre,It changes depending on the subject,Style 3,Average
18.0,12.0,6.0,0.0,6.0,110.0,0.0,0.0,2.0,0.0,75.0,3.0,85.0,5.0,0.0,2.4,1.0,Female,Single,No,Domestic,DATA1001,Live Stream from Lecture Theatre,It changes depending on the subject,Style 3,High
20.0,0.0,10.15,378.0,5.0,100.0,3.0,1.0,8.0,1.0,3.0,3.0,80.0,2.0,378.0,0.0,0.49261083743842365,Female,Single,No,International,DATA1001,Lecture Slides,I leave things to the last minute,Style 2,High
18.0,0.0,3.0,0.0,20.0,200.0,10.0,0.0,5.0,0.0,60.0,10.0,100.0,7.0,0.0,0.0,6.666666666666667,Male,Single,No,Domestic,DATA1001,Recording,I work steadily all semester,Style 1,Low
21.0,0.0,4.0,0.0,3.0,240.0,5.0,1.0,5.0,4.0,20.0,3.0,100.0,0.0,0.0,0.0,0.75,Male,In a relationship,No,International,DATA1001,Recording,I leave things to the last minute,Style 2,Average
19.0,0.0,4.1,500.0,5.0,200.0,5.0,10.0,10.0,1.0,5.0,7.0,80.0,5.0,500.0,0.0,1.2195121951219514,Male,Its complicated,No,International,DATA1001,Live in the Lecture Theatre,It changes depending on the subject,Style 2,Low
19.0,0.0,3.0,375.0,5.0,110.0,0.0,0.0,7.0,1.0,20.0,5.0,80.0,3.0,375.0,0.0,1.6666666666666667,Male,Single,No,Domestic,DATA1001,Recording,I work steadily all semester,Style 2,Low
17.0,0.0,3.5,0.0,6.0,155.0,8.0,0.0,12.0,0.0,90.0,2.0,75.0,5.0,0.0,0.0,1.7142857142857142,Female,Single,No,Domestic,DATA1001,Live in the Lecture Theatre,I work steadily all semester,Style 3,Low
18.0,0.0,5.0,0.0,3.0,180.0,40.0,0.0,2.0,0.0,45.0,6.0,95.0,8.0,0.0,0.0,0.6,Male,In a relationship,Yes,Domestic,DATA1901,Live in the Lecture Theatre,It changes depending on the subject,Style 3,High
20.0,0.0,4.0,800.0,2.0,120.0,1.0,0.0,6.0,3.0,30.0,1.0,50.0,2.0,800.0,0.0,0.5,Female,Single,Yes,International,DATA1001,Recording,It changes depending on the subject,Style 1,Low
17.0,0.0,2.0,0.0,1.0,180.0,1.0,0.0,2.0,0.0,60.0,4.0,100.0,5.0,0.0,0.0,0.5,Female,In a relationship,No,Domestic,DATA1001,Live in the Lecture Theatre,I work steadily all semester,Style 3,Average
18.0,0.0,0.5,0.0,15.0,201.0,0.0,1.4,6.0,0.0,45.0,3.0,80.0,2.0,0.0,0.0,30.0,Male,Single,Yes,International,DATA1001,Live in the Lecture Theatre,It changes depending on the subject,Style 1,Average
21.0,15.0,7.25,0.0,2.0,80.0,0.0,0.0,2.0,3.0,60.0,6.0,95.0,4.0,0.0,3.75,0.27586206896551724,Female,Single,No,Domestic,DATA1001,Recording,It changes depending on the subject,Style 3,Average
19.0,0.0,8.25,350.0,5.0,60.0,3.0,4.0,2.0,8.0,70.0,8.0,90.0,14.0,350.0,0.0,0.6060606060606061,Female,In a relationship,No,International,DATA1001,Recording,It changes depending on the subject,Style 3,Average
18.0,44.0,9.36,0.0,5.0,110.0,0.0,11.0,25.0,1.0,90.0,0.0,60.0,3.0,0.0,14.666666666666666,0.5341880341880342,Female,Single,No,Domestic,DATA1001,Recording,I leave things to the last minute,Style 2,High
18.0,14.0,2.5,0.0,8.0,60.0,5.0,0.0,3.0,1.0,25.0,6.0,80.0,3.0,0.0,4.666666666666667,3.2,Female,Single,No,Domestic,DATA1001,Recording,It changes depending on the subject,Style 3,Average
18.0,0.0,7.5,750.0,8.0,120.0,30.0,2.0,3.0,0.0,20.0,8.0,100.0,10.0,750.0,0.0,1.0666666666666667,Male,In a relationship,No,International,DATA1001,Live in the Lecture Theatre,It changes depending on the subject,Style 2,High
19.0,10.0,2.0,0.0,20.0,150.0,1.0,0.0,10.0,2.0,90.0,4.0,90.0,4.0,0.0,2.5,10.0,Female,Single,No,Domestic,DATA1001,Recording,I work steadily all semester,Style 3,High
18.0,0.0,4.2,0.0,50.0,140.0,10.0,27.0,3.0,2.0,90.0,4.0,80.0,3.0,0.0,0.0,11.904761904761905,Female,Single,No,Domestic,DATA1001,Recording,I work steadily all semester,Style 2,High
18.0,14.0,3.0,0.0,20.0,70.0,0.0,4.0,12.0,0.0,60.0,3.0,80.0,6.0,0.0,2.3333333333333335,6.666666666666667,Female,Single,No,Domestic,DATA1001,Recording,I work steadily all semester,Style 3,Average
18.0,7.0,5.0,0.0,20.0,200.0,5.0,1.0,11.0,1.0,70.0,5.0,80.0,3.0,0.0,2.3333333333333335,4.0,Male,Single,No,Domestic,DATA1001,Live in the Lecture Theatre,It changes depending on the subject,Style 3,Average
19.0,19.25,1.92,0.0,1.0,120.0,0.0,2.0,3.0,1.0,75.0,3.0,85.0,3.0,0.0,6.416666666666667,0.5208333333333334,Female,Single,No,Domestic,DATA1001,Recording,It changes depending on the subject,Style 3,Average
22.0,10.5,4.1,0.0,4.0,80.0,0.0,0.0,4.0,7.0,60.0,6.0,85.0,4.0,0.0,2.625,0.9756097560975611,Female,Single,No,Domestic,DATA1001,Recording,It changes depending on the subject,Style 1,Average
19.0,8.0,6.47,391.0,2.0,120.0,7.0,5.0,6.0,0.0,10.0,4.0,90.0,3.0,48.875,2.6666666666666665,0.3091190108191654,Female,In a relationship,No,International,DATA1001,Recording,It changes depending on the subject,Style 2,High
18.0,2.0,6.0,0.0,1.0,120.0,11.0,0.0,8.0,0.0,60.0,1.0,4.0,3.0,0.0,0.6666666666666666,0.16666666666666666,Male,In a relationship,Yes,Domestic,DATA1001,Recording,It changes depending on the subject,Style 3,High
19.0,0.0,7.48,800.0,10.0,125.0,4.0,8.0,5.0,0.0,20.0,1.0,86.0,5.0,800.0,0.0,1.3368983957219251,Female,Single,No,Domestic,DATA1001,Live in the Lecture Theatre,It changes depending on the subject,Style 2,Low
20.0,6.0,4.0,700.0,10.0,100.0,1.0,7.0,11.0,5.0,15.0,5.0,70.0,2.0,116.66666666666667,3.0,2.5,Male,Single,No,Domestic,DATA1001,Lecture Slides,It changes depending on the subject,Style 2,Average
18.0,0.0,5.25,769.0,8.0,90.0,6.0,1.0,5.0,0.0,30.0,6.0,100.0,2.0,769.0,0.0,1.5238095238095237,Female,Single,No,International,DATA1001,Live in the Lecture Theatre,It changes depending on the subject,Style 2,Average
20.0,24.0,4.0,0.0,5.0,80.0,0.0,0.0,4.0,0.0,120.0,8.0,50.0,6.0,0.0,4.0,1.25,Female,Single,No,International,DATA1001,Live in the Lecture Theatre,It changes depending on the subject,Style 1,High
18.0,23.25,6.5,0.0,30.0,120.0,3.0,12.0,7.0,0.0,50.0,3.0,90.0,6.0,0.0,3.875,4.615384615384615,Male,Single,Yes,Domestic,DATA1001,Live Stream from Lecture Theatre,It changes depending on the subject,Style 1,Average
18.0,11.5,2.0,0.0,15.0,130.0,4.0,0.0,6.0,1.0,50.0,8.0,85.0,2.0,0.0,5.75,7.5,Female,Single,No,Domestic,DATA1001,Live in the Lecture Theatre,It changes depending on the subject,Style 3,High
26.0,48.0,4.0,700.0,5.0,180.0,12.0,0.0,25.0,1.0,30.0,5.0,85.0,4.0,14.583333333333334,12.0,1.25,Female,In a relationship,Prefer not to say,Domestic,DATA1001,Recording,I work steadily all semester,Style 2,High
19.0,5.0,2.0,180.0,1.0,120.0,0.0,0.0,5.0,0.0,30.0,2.0,60.0,2.0,36.0,2.5,0.5,Male,Single,No,International,DATA1901,Recording,It changes depending on the subject,Style 2,High
18.0,0.0,5.45,0.0,7.0,220.0,10.0,5.0,6.0,0.0,20.0,5.0,100.0,4.0,0.0,0.0,1.2844036697247705,Male,In a relationship,No,Domestic,DATA1001,Live Stream from Lecture Theatre,I leave things to the last minute,Style 2,Average
19.0,0.0,1.5,438.0,3.0,220.0,4.0,0.0,26.0,0.0,55.0,2.0,70.0,4.0,438.0,0.0,2.0,Female,Single,No,Domestic,DATA1001,Live Stream from Lecture Theatre,I work steadily all semester,Style 1,Average
18.0,5.0,1.5,0.0,3.0,170.0,0.0,0.0,10.0,2.0,120.0,10.0,100.0,4.0,0.0,1.25,2.0,Male,Single,Yes,Domestic,DATA1901,Live in the Lecture Theatre,It changes depending on the subject,Style 1,Low
19.0,15.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2.41,1.0,0.06666666666666667,15.0,1.0,Female,Single,No,International,DATA1001,Other,I work steadily all semester,Style 1,High
18.0,0.0,5.0,637.0,1.0,110.0,0.0,10.0,9.0,0.0,30.0,2.0,85.0,5.0,637.0,0.0,0.2,Male,Single,No,Domestic,DATA1001,Live Stream from Lecture Theatre,I leave things to the last minute,Style 2,High
19.0,0.0,7.25,599.0,20.0,130.0,7.0,5.0,4.0,8.0,28.0,3.0,80.0,3.0,599.0,0.0,2.7586206896551726,Female,Single,No,International,DATA1001,Live in the Lecture Theatre,It changes depending on the subject,Style 3,Average
17.0,0.0,4.5,0.0,8.0,110.0,20.0,19.0,3.0,0.0,56.0,7.0,82.0,1.0,0.0,0.0,1.7777777777777777,Male,In a relationship,No,Domestic,DATA1001,Recording,I work steadily all semester,Style 3,Average
19.0,0.0,3.0,0.0,3.0,100.0,75.0,0.0,10.0,3.0,60.0,5.0,90.0,3.0,0.0,0.0,1.0,Female,In a relationship,No,Domestic,DATA1001,Recording,It changes depending on the subject,Style 3,Average
20.0,0.0,4.45,480.0,30.0,0.0,0.0,1.0,3.0,2.0,25.0,5.0,80.0,10.0,480.0,0.0,6.741573033707865,Female,Single,No,International,DATA1001,Recording,It changes depending on the subject,Style 2,High
18.0,0.0,2.17,0.0,3.0,10.0,0.0,0.0,1.0,1.0,80.0,6.0,80.0,1.0,0.0,0.0,1.3824884792626728,Female,Single,No,Domestic,DATA1001,Live in the Lecture Theatre,It changes depending on the subject,Style 3,Average
18.0,1.0,5.28,558.0,70.0,100.0,0.0,7.0,9.0,0.0,10.0,0.0,95.0,10.0,558.0,0.1,13.257575757575758,Female,Single,No,Domestic,DATA1001,Live in the Lecture Theatre,I work steadily all semester,Style 3,Average
18.0,10.0,3.0,190.0,6.0,60.0,0.0,7.0,0.0,0.0,15.0,7.0,100.0,6.0,19.0,1.6666666666666667,2.0,Male,Single,No,International,DATA1001,Live in the Lecture Theatre,I work steadily all semester,Style 1,Average
18.0,10.0,2.6,0.0,8.0,110.0,0.0,10.0,16.0,0.0,40.0,7.0,100.0,5.0,0.0,2.0,3.0769230769230766,Male,Single,Yes,Domestic,DATA1001,Live Stream from Lecture Theatre,It changes depending on the subject,Style 3,Average
19.0,16.0,6.0,0.0,5.0,140.0,2.0,0.0,12.0,0.0,90.0,3.0,80.0,10.0,0.0,1.6,0.8333333333333334,Male,Single,Yes,Domestic,DATA1001,Live in the Lecture Theatre,It changes depending on the subject,Style 3,Average
19.0,0.0,3.5,463.0,10.0,110.0,1.0,0.0,21.0,2.0,25.0,6.0,75.0,3.0,463.0,0.0,2.857142857142857,Male,Its complicated,No,Domestic,DATA1001,Live in the Lecture Theatre,It changes depending on the subject,Style 1,Average
18.0,0.0,3.93,0.0,9.0,186.0,2.0,0.0,5.0,0.0,10.0,8.0,90.0,14.0,0.0,0.0,2.2900763358778624,Male,Single,No,Domestic,DATA1001,Live in the Lecture Theatre,It changes depending on the subject,Style 1,Average
18.0,10.0,5.0,0.0,8.0,100.0,0.0,7.0,4.0,0.0,60.0,5.0,75.0,8.0,0.0,1.25,1.6,Male,Single,No,Domestic,DATA1001,Live in the Lecture Theatre,It changes depending on the subject,Style 3,Low
17.0,0.0,1.25,540.0,3.0,150.0,0.0,0.0,8.0,0.0,5.0,4.0,70.0,3.0,540.0,0.0,2.4,Male,Single,No,International,DATA1001,Live Stream from Lecture Theatre,It changes depending on the subject,Style 2,Average
22.0,71.18000000000029,5.0,0.0,2.0,120.0,10.0,5.0,4.0,0.0,60.0,7.0,100.0,11.0,0.0,6.470909090909117,0.4,Non-binary / third gender,Its complicated,Yes,International,DATA1001,Live Stream from Lecture Theatre,I leave things to the last minute,Style 1,Average
18.0,10.0,7.0,200.0,5.0,0.0,0.0,0.0,5.0,0.0,20.0,4.0,70.0,2.0,20.0,5.0,0.7142857142857143,Female,Single,No,International,DATA1001,Live in the Lecture Theatre,It changes depending on the subject,Style 2,Average
18.0,40.0,0.5,689.0,15.0,120.0,90.0,5.0,3.0,0.0,20.0,10.0,100.0,4.0,17.225,10.0,30.0,Male,Single,No,International,DATA1001,Live in the Lecture Theatre,I work steadily all semester,Style 1,Average
20.0,2.0,2.0,600.0,5.0,140.0,2.0,5.0,2.0,0.0,30.0,2.0,100.0,10.0,300.0,0.2,2.5,Male,Single,Prefer not to say,International,DATA1001,Live Stream from Lecture Theatre,I work steadily all semester,Style 2,Low
19.0,0.0,12.0,900.0,0.0,140.0,0.0,20.0,10.0,0.0,30.0,0.0,2.41,0.0,900.0,0.0,0.0,Female,Married,Yes,International,DATA1001,Other,It changes depending on the subject,Style 2,High
19.0,25.0,5.44,829.0,11.0,135.0,0.0,5.0,6.0,1.0,20.0,7.0,80.0,4.0,33.16,6.25,2.0220588235294117,Male,Single,No,International,DATA1001,Live in the Lecture Theatre,It changes depending on the subject,Style 1,Average
18.0,3.0,4.0,0.0,40.0,120.0,1.0,0.0,5.0,0.0,75.0,4.0,95.0,2.0,0.0,1.5,10.0,Female,Single,No,Domestic,DATA1001,Recording,I leave things to the last minute,Style 2,Average
18.0,0.0,3.5,230.0,10.0,89.0,0.0,0.0,4.0,0.0,60.0,7.0,90.0,5.0,230.0,0.0,2.857142857142857,Female,Single,No,International,DATA1001,Recording,It changes depending on the subject,Style 3,High
18.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,5.0,1.0,60.0,6.0,75.0,1.0,0.0,0.0,1.0,Male,Single,No,Domestic,DATA1001,Live in the Lecture Theatre,It changes depending on the subject,Style 1,High
20.0,0.0,0.5,0.0,10.0,130.0,10.0,10.0,10.0,2.0,15.0,5.0,85.0,5.0,0.0,0.0,20.0,Male,In a relationship,Yes,Domestic,DATA1001,Live in the Lecture Theatre,I work steadily all semester,Style 1,Average
17.0,0.0,4.59,650.0,1.0,80.0,0.0,0.0,7.0,0.0,30.0,5.0,70.0,7.0,650.0,0.0,0.2178649237472767,Female,Single,No,International,DATA1001,Recording,It changes depending on the subject,Style 1,High
18.0,0.0,2.0,0.0,6.0,110.0,0.0,0.0,10.0,0.0,40.0,7.0,90.0,4.0,0.0,0.0,3.0,Male,Single,No,Domestic,DATA1901,Live in the Lecture Theatre,I work steadily all semester,Style 1,Low
27.0,38.0,1.0,640.0,0.0,200.0,5.0,0.0,3.0,1.0,75.0,10.0,90.0,10.0,16.842105263157894,3.8,0.0,Male,In a relationship,Yes,Domestic,DATA1001,Live Stream from Lecture Theatre,I work steadily all semester,Style 1,Average
20.0,0.0,7.0,0.0,10.0,100.0,0.0,2.0,6.0,4.0,40.0,1.0,85.0,2.0,0.0,0.0,1.4285714285714286,Female,Single,Prefer not to say,Domestic,DATA1001,Recording,I leave things to the last minute,Style 2,Average
17.0,6.0,4.97,0.0,11.0,142.0,3.0,0.0,10.0,0.0,59.0,7.0,90.0,5.0,0.0,1.2,2.2132796780684107,Male,Single,No,Domestic,DATA1901,Live in the Lecture Theatre,I work steadily all semester,Style 1,Low
19.0,23.5,11.16,0.0,5.0,120.0,0.0,2.0,9.0,2.0,20.0,4.0,80.0,4.0,0.0,5.875,0.44802867383512546,Male,Single,No,Domestic,DATA1001,Recording,It changes depending on the subject,Style 1,Average
24.0,28.5,3.6,530.0,20.0,230.0,0.0,0.0,13.0,7.0,52.0,8.0,92.0,4.0,18.596491228070175,7.125,5.555555555555555,Female,In a relationship,Yes,Domestic,DATA1901,Recording,I leave things to the last minute,Style 3,High
20.0,0.0,6.5,460.0,10.0,0.0,0.0,2.0,3.0,2.0,20.0,5.0,80.0,20.0,460.0,0.0,1.5384615384615385,Female,Single,No,International,DATA1001,Live Stream from Lecture Theatre,It changes depending on the subject,Style 1,High
19.0,20.0,3.0,0.0,5.0,120.0,10.0,2.0,7.0,0.0,60.0,1.0,80.0,2.0,0.0,10.0,1.6666666666666667,Female,In a relationship,No,Domestic,DATA1001,Recording,It changes depending on the subject,Style 2,Average
